DWT,mmsi
,414591000
,414591001
,414591002
,414591003
,414591004
56237,412756000
,412756001
,413280290
,412756003
,412756005
,412756006
,412756010
,412756012
,412756013
,412756018
,413804602
,412756040
,412362830
,412362831
,413804624
,413280340
,413280342
,413280348
,477636701
,412362846
,412362847
,413804663
,413280381
,413280382
"50,300",357968000
875,413804676
,413280407
,413804696
,518400153
35688,412362910
,412362911
,413280421
,413804714
"64,700",477735900
,413804724
"63,600",477636800
,413804739
,412362951
,412362958
,412362959
,412362960
,413804756
,412362965
"52,400",413280470
,412362967
,413280471
,219031769
,413804769
,416033001
,413804781
,413804782
,413804796
"57,300",355871000
,355871002
,355871003
,413804829
,355871006
,413804835
,413280560
,413280561
,413280565
,413280570
,636627277
"48,400",413280590
,413280591
,636627280
,413804887
,636627291
,412756320
,412756321
,412756322
,412756331
,412756338
,413804932
,461121948
,413804964
,477899201
,477899202
,477899203
,477899204
,477899205
,477899206
,477899207
,413805000
,477899208
,477899209
,477899210
,477899211
,477899214
"29,200",215362000
,477899218
,477899219
,413805013
,413805014
,413805021
,229911005
,477112802
,477112804
,477112805
,477112806
,477112808
"35,100",357313000
,477112810
,477112811
,477112813
,477112814
,413805063
,413542920
,413542937
,413805086
,413805119
"38,500",255601240
,413543001
,413543002
"177,900",413543000
,413543007
,413805152
,413805172
,413805188
,413805189
,413805190
"53,400",353381000
"95,300",477899400
,413805195
"38,700",564538000
,351546001
,351546002
,326511258
,413805218
,413805219
,413805221
,413805222
,413805223
,413805224
,477244101
,477244111
,477244116
,413280981
,413280982
,413280983
30700,564407000
,564407001
,413280988
,413280989
,413280990
,100018911
,413805279
,353250018
,190851825
"206,000",229387000
,229387004
,229387006
,477637401
,413805354
,413805355
,413150000
52279,413150000
,413150003
,413150009
,412232509
,413805397
,477899613
,413805406
,413805423
,232008569
,477637503
,413805441
,229125003
,413805463
12700,273296280
,413805467
"47,700",414723000
47664,414723000
,414723001
,414723002
,414723003
,414723006
,414723007
,441986001
,441986003
,440151001
,356396001
,356396013
,356396014
,356396016
,477244401
,413543410
,413281271
,413805567
"75,800",414592000
,414592002
,414592006
,413805594
,413805596
"35,000",354430000
,413543480
,413805635
,477637701
,477637702
,477637703
,707800136
,477637709
"57,000",477244500
,477244511
,413805679
,413805684
,413805685
,372518009
,372518010
51195,414330000
,414330003
,414330005
,414330007
"56,800",215887000
,413805721
,414330014
,477637807
,413805745
,413805746
,413805756
3172,413805761
,413805783
,312225003
,312225004
,413805816
,413805825
,413310570
,413805831
,413805833
,413281551
,413805847
,352202008
,352202012
,413805853
"47,600",414068000
,414068005
,414068006
,414068007
,414068009
,414068018
,413805875
,413805892
,355741001
,413805899
,413805901
,413805903
6900,565063000
,565063001
,413805935
,413805938
,413805948
,413543811
,413805961
,413281690
,413281694
,413806003
,229912013
,477638101
,413281750
,413281751
,477638102
,413281758
"52,500",566636000
,566636001
,351809001
,351809003
,351809004
,351809005
,351809006
,566636018
,413281781
,413806069
,351809016
,413806073
,413806074
,413281790
,413281791
,477900302
,413806102
,413806111
,200027681
,355348003
,355348004
,413806122
,355348013
,413806128
,413806132
,412364345
,477638202
,229650001
,413806161
,413806167
"55,700",375271000
,229650015
,413806189
,371601005
,371601007
,477900401
,477900412
,477900413
,413806206
,413806212
,413806214
,413413000
,413413002
,413413007
,413806227
,413413019
,413413021
,477638302
,413413023
,477638303
,413806266
,413806268
,413806286
,413806289
,413806294
,563097302
,413806298
,413806299
,563097309
,563097310
,413806306
"115,400",477638400
"56,900",353120000
,477638402
,353120004
,353120005
,353120010
,353120014
,413151000
52186,413151000
,413151002
,413151005
,413413150
,413413151
,413282080
,413282081
,413282082
,413806376
,413282088
,413806382
,413282097
,413806395
,412888899
,413282120
,413806412
,414855002
"33,500",413413210
,413413211
,413413215
,331100002
,413806436
,413282150
,413806443
,413806449
,413282174
,413282175
,477900701
,477900702
,477900703
,414724010
,312750001
,413806513
,413806514
,414593001
,414593004
,413806583
,413806589
,62533661
,413806623
,413413413
,413806638
,808464440
,808464456
,413806667
,808464464
,413806682
,808464483
,808464496
,413806704
,413282421
,412364940
,412364941
,412364942
,413544590
,412364945
"25,100",357839000
,357839002
,357839003
,412364956
,413282460
"179,000",241316000
,241316001
,241316002
,241316006
,241316007
,241316009
,413151410
,563491000
,563491001
,563491002
,413806781
681,412758210
,45363402
,413806798
,680931562
"82,000",477638900
,413806841
"47,700",414069000
,414069001
,414069002
,414069003
,414069004
,414069005
,414069006
,414069007
,312095000
,414069016
,414069017
,413806881
,201601321
,241054001
,241054006
,413544760
,241054011
,241054013
,412758340
,412758341
,221000012
,413806925
,352072015
,352072016
,413938001
,413938002
,412758351
"57,600",413938000
56106,413938000
,413938008
,413938010
,412758366
,532033889
,201208170
,201208171
,201208174
,413806965
,201208187
,413806991
1180,413806992
,219034001
,413806995
,413806996
,413807002
,413807016
,413807032
,413807042
,413807048
,353645001
,353645002
,353645003
,353645007
,413807068
,412365280
,413807098
"57,000",477114900
,477114901
,477114902
,477114903
,413807128
,477114909
,477114910
,477114911
,413545000
,413545001
,53621296
,248001074
,413282870
,413545016
,122565211
,413807209
,413807231
,413807245
,413282960
,413282962
,413282964
,413282967
,477770401
,477770402
,477770403
,477770404
,477770406
,413807276
,477770413
,477770415
,477770418
,477770419
,412365501
,998519492
,229389001
,413441122
"75,500",413152000
69996,413152000
,413807363
,413807372
,626144014
,413807376
,354825001
,354825002
,354825019
860,413807439
"81,800",374748000
,413807461
,372913007
,108671855
,412365680
,412365681
,413021044
,372913018
,372913019
,413021050
,413021051
,413807497
,413021071
720,413021090
"61,300",356398000
,477639602
,413021106
,477639605
,414594000
,414594001
,414594002
0,413021140
,413021142
,414594007
,413807581
,414594013
,413807583
,413021149
,457454564
,413021163
,413021171
,413807606
,413021175
,440022009
11416,413021180
,413021182
,923022335
,413283330
,413283331
,413807619
,413283340
,413283343
,413807643
,412365861
,412365868
,412365870
,412365871
,412365875
,412365878
,412365879
,412365883
,413021247
,412365887
,808465480
,412365910
,413283420
,413283421
,413283422
,413283423
,412365920
"72,900",414332000
72917,414332000
,414332002
,414332003
,413807715
,413283430
,413021291
,413283438
,413283439
,413021294
,412365940
,413807733
,413283446
,413283447
,413807737
,413807748
,547632268
,413807759
,413807764
,413807767
,413283480
,241317018
,412365980
,412365981
,412365982
,413283486
,413283490
,414201000
,414201001
,414201002
,414201007
,413021371
,413807804
11,413021380
,413021382
,413283530
,257570000
,413021399
,413414621
,413414631
,563361000
,413414638
,413414639
682,412759280
,412759281
,412759282
,412759285
,412759286
,412759287
,412759288
682,412759290
,412759291
,412759293
,412759295
,312096005
,312096010
,923022603
,923022605
,923022606
,413807952
,413283670
,413283671
,413283678
,413283679
,470300001
,353777000
,353777016
,353777018
,353777019
,412759420
,414987654
,413808011
,413808027
,413311010
,413311011
,796014002
,796014003
,796014014
,413311014
,413311015
,796014022
,796014023
,796014025
,796014026
,796014027
,413283790
,413283791
,413311018
,796014037
,796014040
,796014041
,796014044
,477902301
,413283806
,477902302
,357185004
,412366320
,796014065
,796014078
,796014082
,796014086
,412366350
,413283860
,796014101
,413808149
,413283870
,412366367
,412366366
,796014114
,796014118
,413808168
,796014122
,373438001
,373438003
,796014132
5060,412366390
,412366391
,371603001
,796014138
,371603005
,371603007
,796014144
,413021765
,413808202
,796014155
,796014159
,413808217
,796014185
,413808241
,413808242
,796014195
,796014197
,796014205
,796014226
,413808282
,796014243
,796014247
,796014258
,796014271
,796014272
,796014282
,796014287
,796014289
,796014291
,796014292
,796014294
,796014299
,413808363
,162150124
,796014316
,796014320
,413808369
,413284080
,796014325
,413284086
,413153019
,413284091
,413284094
,796014338
,413808387
"209,000",563099400
,796014347
,563099403
,413808397
,563099404
,796014356
,796014358
,796014359
,413284122
,413284123
,796014364
,412366621
,413284126
,413284127
,412366622
,796014367
,413284125
,796014370
,412366623
,796014374
,796014375
,796014376
,796014379
,796014382
,796014387
,796014392
,796014394
,796014397
,413808445
,796014401
,413808451
"50,800",440285000
,796014411
,413415247
"33,300",413415250
,413808466
,413808467
,412497746
,413415255
,413415258
,413415263
,808990563
,413808494
,796014446
,809777008
,413808495
45308,414726000
45308,414726000
,414726001
,796014457
,414726010
,796014459
,414726011
,413284221
,413284222
,413284223
,796014464
,796014466
,413284240
,413808531
,413284244
,413546390
,413546391
,796014487
,413808544
,413808551
,796014515
"47,500",412760000
47521,412760000
,796014530
,413808579
,796014538
,413808591
,425998291
,796014549
,796014550
,312621018
,312621019
,123221979
,796014555
,796014569
,413808625
,796014585
,413808636
,796014588
,796014598
,796014610
,413415443
,413415445
,796014613
,413415448
,413415452
,413415453
,413415454
,796014620
,796014633
,413808687
,858798128
,808466488
,808466491
,796014652
,796014653
,796014655
,808466496
,842020936
,413808716
,411056210
,858798176
,796014689
,842020960
,441596002
,796014701
,825243760
,796014714
,796014717
,796014720
,413284490
,796014741
,411056282
,411056283
,413546660
,413546681
,796014829
,413284591
18100,244726000
,796014833
,796014837
,413808888
,413808891
,413284606
,796014857
,413284620
,413284621
,413284622
,413284637
,796014883
,796014887
,796014888
,796014889
,413940008
,413022505
,413808941
,796014894
,413808945
,412367161
,413808953
950,413415740
,413940029
,796014909
,413940033
,796014918
,796014920
,413284683
,413284684
,796014923
"61,300",353778000
5000,353778000
,413284696
,413808986
,413808992
,796014947
,413808997
,413809000
,413809001
,413546859
,413546860
,413546861
,413809004
,796014957
,413546867
,796014963
,796014970
,796014972
,413940094
,796014989
,413284750
,221002127
,413809038
,413284751
,796014994
,413809041
,796014996
,796014998
980,413415830
,796015000
,413940129
20360,412760490
,796015018
,413809072
,413809073
,796015041
,563100101
,563100102
,202652102
,202652103
,202652104
,202652107
"28,400",373570000
,373570001
,373570002
,796015060
,373570005
,563100117
,563100118
,373570007
,796015063
,373570011
